theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
"
Startpage
","
A simple Start Page theme based on MDL
",https://d33wubrfki0l68.cloudfront.net/5a9d547fe164c7ac55a59e864e740116891ce8a8/73d7a/themes/hugo-startpage-theme/screenshot_hu26efc92910dafc5ed5c47714a38c7a8b_83316_750x500_fill_catmullrom_top_3.png,"
Tom Whitwell
","
19
","
2018-07-04
","
MIT
","['\nLanding\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/whi-tw/hugo-startpage-theme,https://themes.gohugo.io/themes/hugo-startpage-theme/
"
Onepress
","
A clean, simple and responsive hugo theme for bloggers.
",https://d33wubrfki0l68.cloudfront.net/069a008497f177e0c26912c0e0e68997278af74d/ccc5f/themes/onepress/screenshot_hu2819a9e632b2ec3dce61d281adc43884_225486_750x500_fill_catmullrom_top_3.png,"
Jeremiah Succeed
","
20
","
2019-02-07
","
Apache 2.0
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/ijsucceed/onepress/blob/master/LICENSE,https://themes.gohugo.io/themes/onepress/
"
min_night
","
An easy on the eyes blog theme with night-mode.
",https://d33wubrfki0l68.cloudfront.net/084e51404c12abff7ec78d02909e7fa242a29629/646f2/themes/min_night/screenshot_hu9f354109d333ca36aa6996793eee7795_144022_750x500_fill_catmullrom_top_3.png,"
Nate Day
","
20
","
2019-09-15
","
MIT
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/coralproject/talk,https://themes.gohugo.io/themes/min_night/
"
Persian Hugo
","
Persian is a Box design Personal blog template Based on Bootstrap and powered By Hugo. It is very responsive and perfectly fits on any size screen device. Though it is Powered By Hugo so your Blog website will be blazing fast. It ha forestry and netlify support so you can set up your own website less than five minutes and you will get a very easy backend to manage your web site. This theme has 5 ready to use pages they are Elegant design home page, about page, contact page, category page, and privacy policy page. In spite of It is a static theme but we have added a very useful and functional search system in this theme develop by themefisher
",https://d33wubrfki0l68.cloudfront.net/3f27594484eda1fd4f24e48491a44301d71a2a2d/dab16/themes/persian-hugo/screenshot_hucf886afb63b3e051e9a58818a725aaae_1195956_750x500_fill_catmullrom_top_3.png,"
Themefisher
","
20
","
2020-06-25
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nContact\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/themefisher/persian-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/persian-hugo/
"
Blogpaper
","
A graphical newspaper like blog theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/f2e251e0eda6f7273fbb55a87f353950d40648e2/eaf50/themes/blogpaper/screenshot_huc9999f54b307b1405d76506342778bd0_250149_750x500_fill_catmullrom_top_3.png,"
Erwan Normand
","
17
","
2021-02-04
","
MIT
","['\nBlog\n', '\nMinimal\n']",https://github.com/BlackrockDigital/startbootstrap-clean-blog,https://themes.gohugo.io/themes/blogpaper/
"
Arabica
","
A port of the Ghost arabica theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/d4ed79e8d5a64d52b2f484b44940d575c3901654/22a21/themes/arabica/screenshot_hu46ef8d0b7e654ba19c155240bcebd20b_125222_750x500_fill_catmullrom_top_3.png,"
Chen Fangzhou
","
17
","
2019-10-12
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/nirocfz/arabica/blob/master/LICENSE,https://themes.gohugo.io/themes/arabica/
"
simpleness
","
A simple and concise Hugo theme
",https://d33wubrfki0l68.cloudfront.net/8f3ea80cc51fba58c540e2d11affbb00c6d6f014/21912/themes/simpleness/screenshot_huf8e73b1386f26568fdbbd41355fd9c18_121601_750x500_fill_catmullrom_top_3.png,"
Rainer Chiang
","
17
","
2021-09-15
","
MIT
",['\nBlog\n'],https://github.com/RainerChiang/upload-theme,https://themes.gohugo.io/themes/simpleness/
"
Hpstr
","
A Hugo port of the HPSTR theme by Michael Rose (mmistakes)
",https://d33wubrfki0l68.cloudfront.net/cd273fd01654c74f4314b4f74be60e9496e24bdd/cc745/themes/hpstr-hugo-theme/screenshot_hu0fbf66d71c72b1c193ed2456c9507027_364269_750x500_fill_catmullrom_top_3.png,nil,"
18
","
2018-06-23
","
MIT
","['\nBlog\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/dldx/hpstr-hugo-theme,https://themes.gohugo.io/themes/hpstr-hugo-theme/
"
Monochrome
","
Monochrome is a clean, responsive, and programmer-friendly hugo theme
",https://d33wubrfki0l68.cloudfront.net/c6eb2896a8bc6fdffbdae4e30fb7ca920af13584/7680a/themes/hugo-theme-monochrome/screenshot_hu5b47742bbf330fe3f9e81080d2d9f385_201276_750x500_fill_catmullrom_top_3.png,"
You-Kai Zheng
","
17
","
2021-07-29
","
MIT
","['\nBlog\n', '\nDark\n', '\nLight\n', '\nMultilingual\n', '\nResponsive\n']",https://github.com/mathjax/MathJax,https://themes.gohugo.io/themes/hugo-theme-monochrome/
"
Papaya
","
Minimalist theme with social and analytics support
",https://d33wubrfki0l68.cloudfront.net/34ed88d4780281131815c3a912273e555773701c/f7417/themes/papaya/screenshot_hu4bce6af3c87dee8fe7cf45c1cecf7e6c_35869_750x500_fill_catmullrom_top_3.png,"
Pedro Lopez
","
15
","
2020-01-27
","
MIT
",['\nBlog\n'],https://github.com/plopcas/papaya,https://themes.gohugo.io/themes/papaya/
"
Adam & Eve
","
A simple wiki in its original formal state
",https://d33wubrfki0l68.cloudfront.net/08724675b15c0efc42ec29879a7326e717921431/8a2ed/themes/hugo_theme_adam_eve/screenshot_hu5cb2b8591f8aacf5baa3fc7b82abc1f1_146931_750x500_fill_catmullrom_top_3.png,"
Olivier DOSSMANN
","
15
","
2020-07-22
","
MIT
","['\nDocs\n', '\nMinimal\n']",https://github.com/blankoworld/hugo_theme_adam_eve,https://themes.gohugo.io/themes/hugo_theme_adam_eve/
"
Frances
","
A custom grid theme for artists, including a blog and single pages for bio and contact
",https://d33wubrfki0l68.cloudfront.net/2af0497c26f79453b8819206476f5911f27e3686/38265/themes/hugo-frances-theme/screenshot_hu57ed181c02e64e24b6f0b56fcf8c3ba7_56794_750x500_fill_catmullrom_top_3.png,"
Michael Crawford
","
16
","
2019-09-17
","
MIT
","['\nPortfolio\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/codrops/ThumbnailGridExpandingPreview,https://themes.gohugo.io/themes/hugo-frances-theme/
"
Anybody Home
","
A simple theme for simple people with simple needs
",https://d33wubrfki0l68.cloudfront.net/d6f8d0f4d527e40abdc0d389117a2788b107ddd0/cd9ab/themes/anybodyhome/screenshot_hud6abb6009a4f98b9aca1ad0e08bf71ec_93749_750x500_fill_catmullrom_top_3.png,"
Lasse Borly
","
16
","
2018-04-09
","
MIT
",[],https://github.com/lasseborly/anybodyhome,https://themes.gohugo.io/themes/anybodyhome/
"
Business Frontpage
","
Business Frontpage is a basic HTML starter template for creating a Bootstrap based website for a small business or other organization.
",https://d33wubrfki0l68.cloudfront.net/83551e071ce75d0018aa10ec594d232887fa5d5c/d42cf/themes/hugo-business-frontpage-theme/screenshot_hu2c8147f0cce8a94d764497b91509efba_116987_750x500_fill_catmullrom_top_3.png,"
Jerry Kiely
","
15
","
2020-01-13
","
MIT
","['\nCompany\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/BlackrockDigital/startbootstrap-business-frontpage/blob/gh-pages/LICENSE,https://themes.gohugo.io/themes/hugo-business-frontpage-theme/
"
SimpleIT
","
Responsive Hugo theme displaying articles by directory
",https://d33wubrfki0l68.cloudfront.net/01e48a76e77ea3348a76bb3acbc3dc38f6e99bdb/38045/themes/simpleit-hugo-theme/screenshot_hu7df4269163be1a53c7ef3e55ed56414e_334820_750x500_fill_catmullrom_top_3.png,"
Marcelo Canina
","
16
","
2021-06-16
","
MIT
","['\nBootstrap\n', '\nResponsive\n']",https://github.com/marcanuy/simpleit-hugo-theme.git,https://themes.gohugo.io/themes/simpleit-hugo-theme/
"
Sada
","
Simple theme for resume created using Tailwind CSS
",https://d33wubrfki0l68.cloudfront.net/24b6b131c8e1e0fcabadb0317d493336a47a1936/6ccbc/themes/sada/screenshot_hu7d7051a1986aaf8fb1f4808587507553_201839_750x500_fill_catmullrom_top_3.png,"
Darshan Baral
","
17
","
2021-05-10
","
MIT
","['\nLanding\n', '\nPortfolio\n']",https://github.com/darshanbaral/sada,https://themes.gohugo.io/themes/sada/
"
mixedpaper
","
A simple Hugo theme for writers and bloggers.
",https://d33wubrfki0l68.cloudfront.net/d666fc5ca45fbf9a5ba373502534e665da980168/0a389/themes/hugo-theme-mixedpaper/screenshot_huae14c6df93ee6fe1e7ed6c91ab3ca791_119242_750x500_fill_catmullrom_top_3.png,"
WayJam So
","
17
","
2020-08-16
","
MIT
","['\nBlog\n', '\nLight\n', '\nMinimal\n']",https://github.com/wayjam/hugo-theme-mixedpaper/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-theme-mixedpaper/
"
Stip
","
Stip is a single-page Hugo theme to introduce yourself.
",https://d33wubrfki0l68.cloudfront.net/1e2a7ffdd9f0b4d587cb6e7f06acde97b3fa701e/0b5c8/themes/stip-hugo/screenshot_hua23912aa2faa2073ce520df28014f08e_1112592_750x500_fill_catmullrom_top_3.png,"
Emiel Hollander
","
18
","
2019-04-13
","
MIT
","['\nLanding\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/EmielH/stip-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/stip-hugo/
"
Spectre Pixel Theme
","
Material/Pixel switch theme with a timeline
",https://d33wubrfki0l68.cloudfront.net/6cfbc8a16b8d3d8beb3ebd6ff52657266273bb08/de855/themes/hugo-spectre-pixel-theme/screenshot_hu99c208b16910e8498c680d683b8cb4a1_54823_750x500_fill_catmullrom_top_3.png,"
Shin Tatt
","
16
","
2019-10-12
","
MIT
","['\nBlog\n', '\nPortfolio\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/digitalcraftsman/hugo-cactus-theme,https://themes.gohugo.io/themes/hugo-spectre-pixel-theme/
"
Elephants
","
Minimal theme using the Ubuntu font.
",https://d33wubrfki0l68.cloudfront.net/10ddfa30b881b0473dd9f11a476c8c2c408121f4/2817a/themes/elephants/screenshot_hu589882d939833487cf604f90950fab6d_26283_750x500_fill_catmullrom_top_3.png,"
Benny Mei
","
15
","
2019-08-20
","
MIT
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/meibenny/elephants,https://themes.gohugo.io/themes/elephants/
"
Sicily
","
Sicily's Hugo theme for companies. It is very stylish, responsive and ready to use theme. You can use this theme to create your contemporary web design studio, creative agency, advertising firm website. This theme has a very creative and well decorated landing page, Blog page, Contact page, Pricing page and many more.
",https://d33wubrfki0l68.cloudfront.net/9d68d6df34cb944ba64590a1f74d96693a537abc/31993/themes/sicily-hugo-theme/screenshot_hufbcf2c5da5744fc088659107ec6ced13_681081_750x500_fill_catmullrom_top_3.png,"
cristianmarint
","
15
","
2020-10-09
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nContact\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/cristianmarint/sicily-hugo-theme/blob/master/LICENSE,https://themes.gohugo.io/themes/sicily-hugo-theme/
"
BeyondNothing
","
Simplest Hugo theme possible
",https://d33wubrfki0l68.cloudfront.net/8c72b63a3ef2c848f09221b8f72098ce0b4fd33f/302b7/themes/beyondnothing/screenshot_hu34220aa3ee05542e6fdffb5470e25a5b_104634_750x500_fill_catmullrom_top_3.png,"
Cloud Confusing
","
14
","
2019-09-08
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/salcan/BeyondNothing,https://themes.gohugo.io/themes/beyondnothing/
"
Starter Theme
","
Blank starter theme with only normalized styles. Included is a webpack workflow for building javascript and css from sass with a live reload webpack development server.
",https://d33wubrfki0l68.cloudfront.net/9915c3fe67e638dc84bf56a2b4b02b7253533d79/e9613/themes/hugo-starter/screenshot_hu70d2e69a968b71c80f056f17739889d0_67921_750x500_fill_catmullrom_top_3.png,"
Jim Frenette
","
13
","
2021-08-05
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/jimfrenette/hugo-starter,https://themes.gohugo.io/themes/hugo-starter/
"
Omega
","
Omega Hugo is a modern Landing Page Template. The eye-catchy appearance will blow away your potential customer mind.
",https://d33wubrfki0l68.cloudfront.net/25f8ec6debbd5ee924b2f694c1a7d3b770979703/1ef6d/themes/omega-hugo-theme/screenshot_huc726808b0fa2e5c225e312aef2dbf5cb_842370_750x500_fill_catmullrom_top_3.png,"
Gethugothemes
","
11
","
2021-09-26
","
MIT
","['\nBootstrap\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/gethugothemes/omega-hugo/graphs/contributors,https://themes.gohugo.io/themes/omega-hugo-theme/
"
kitab
","
A hugo theme for publishing books
",https://d33wubrfki0l68.cloudfront.net/6095238430c83be4a5841c934ba88accc9e30108/b6e13/themes/kitab/screenshot_hue58acb4d10b73ae499bfb342f1af8b98_37434_750x500_fill_catmullrom_top_3.png,"
Darshan Baral
","
12
","
2020-06-06
","
MIT
",['\nBook\n'],https://github.com/darshanbaral/kitab/tree/master/exampleSite/content/emma,https://themes.gohugo.io/themes/kitab/
"
SK1
","
Fully functional basic Hugo theme with no css, no javascript.
",https://d33wubrfki0l68.cloudfront.net/06d8613a22abe0c641d7a5ee766ff84f3bf54620/77675/themes/hugo-theme-sk1/screenshot_hu433de3487ea4c50939802cb557655f3d_110360_750x500_fill_catmullrom_top_3.png,"
John Siu
","
13
","
2021-01-16
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nPersonal\n']",https://github.com/J-Siu/hugo-theme-sk1,https://themes.gohugo.io/themes/hugo-theme-sk1/
"
mero
","
Theme for personal blogs
",https://d33wubrfki0l68.cloudfront.net/8c3ddd482abfca39b6ebcfedb83b29bf183344a0/603ba/themes/mero/screenshot_hub0d102a6c4ddf22ae4f5d11214520dfa_418166_750x500_fill_catmullrom_top_3.png,"
Darshan Baral
","
10
","
2021-09-09
","
MIT
","['\nBlog\n', '\nDark\n', '\nPersonal\n']",https://github.com/darshanbaral/mero/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/mero/
"
Bingo
","
Nothing but texts.
",https://d33wubrfki0l68.cloudfront.net/d374c0253c0cc97aca320a3a1b074cfbb49dd223/b52ad/themes/hugo-bingo/screenshot_hu1fa4b359a9c2ecbc4e524c7a5569df45_271179_750x500_fill_catmullrom_top_3.png,"
Bing-Sheng Chen
","
11
","
2021-06-21
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/gundamew/hugo-bingo/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-bingo/
"
Dusky Neon Potato
","
Outrun with the power of a potato.
",https://d33wubrfki0l68.cloudfront.net/87304b4bb2a6e3ebf7b5902fd6d4d2fe2b8949f5/c23df/themes/hugo-dusky-neon-potato/screenshot_hu387541f16d6195702a102049f41e4643_58077_750x500_fill_catmullrom_top_3.png,"
Zane C. Bowers-Hadley
","
12
","
2021-10-17
","
MIT
","['\nBlog\n', '\nDark\n', '\nGreen\n', '\nMinimal\n', '\nPink\n', '\nResponsive\n']",https://github.com/fat/zoom.js/,https://themes.gohugo.io/themes/hugo-dusky-neon-potato/
"
Easybook
","
Easybook is a simple hugo theme.
",https://d33wubrfki0l68.cloudfront.net/d6fa965ac9b7f910b68513a970a478420240345e/135e9/themes/hugo-theme-easybook/screenshot_hu88e759170517c6b70c96324bfc6f2a42_51502_750x500_fill_catmullrom_top_3.png,"
Y4er
","
11
","
2020-01-24
","
MIT
",[],https://github.com/Y4er/hugo-theme-easybook/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-theme-easybook/
"
hugo-apps-theme
","
A theme that makes it easy to post your webapps
",https://d33wubrfki0l68.cloudfront.net/0e2a202d1ca1c6b73a65942102e31d03de843ee6/29b9e/themes/hugo-apps-theme/screenshot_hu9269641761dd0fa2476dd6c46b308c4d_245325_750x500_fill_catmullrom_top_3.png,"
Byeonggon Lee
","
11
","
2020-03-08
","
MIT
","['\nLight\n', '\nMinimal\n', '\nPortfolio\n']",https://github.com/luizdepra/hugo-coder,https://themes.gohugo.io/themes/hugo-apps-theme/
"
Wave
","
Hugo Themes Wave
",https://d33wubrfki0l68.cloudfront.net/b12610827fce55794abbc285de10719cdff41fe3/4eb2f/themes/hugo-theme-wave/screenshot_hu0ef719720f1b3301b100c0098659e326_319288_750x500_fill_catmullrom_top_3.png,"
syui
","
13
","
2019-08-18
","
MIT
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/FortAwesome/Font-Awesome,https://themes.gohugo.io/themes/hugo-theme-wave/
"
Dark Simplicity
","
A Dark Minimalist Theme for Hugo utilizing the Lost Grid Framework.
",https://d33wubrfki0l68.cloudfront.net/532d53e87e46bc6c6bcb22e05e02d7691bfaa8bc/595c1/themes/darksimplicity/screenshot_hu49c45c6dc112a4b2382d30bc939f3928_500811_750x500_fill_catmullrom_top_3.png,"
Matt Rhone
","
11
","
2018-11-16
","
MIT
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/kritoke/darksimplicity,https://themes.gohugo.io/themes/darksimplicity/
"
OneDly Project
","
Theme for documenting One-Day-Only (OneDly) projects.
",https://d33wubrfki0l68.cloudfront.net/16c98653603ea6f859ab909ea99bf5e9f79edb12/03e30/themes/onedly-theme/screenshot_hu57b172d3b9e8690fc1f4829b55fa57f2_50767_750x500_fill_catmullrom_top_3.png,nil,"
11
","
2020-01-27
","
MIT
","['\nDocs\n', '\nLanding\n']",https://github.com/cdeck3r/OneDly-Theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/onedly-theme/
"
Prav
","
Refined two column theme that's easy on the eyes
",https://d33wubrfki0l68.cloudfront.net/5874db854de2a59f638982d660cd1f85d066bd45/d1d7f/themes/hugo-theme-prav/screenshot_hud8f1a0a8b61ca1939b2462ee4bfd638b_859622_750x500_fill_catmullrom_top_3.png,"
Pravin Paratey
","
10
","
2020-11-23
","
MIT
","['\nBlog\n', '\nResponsive\n', '\nTwo-Column\n']",https://github.com/pravin/hugo-theme-prav,https://themes.gohugo.io/themes/hugo-theme-prav/
"
Hugof
","
Hugo Foundation Starter
",https://d33wubrfki0l68.cloudfront.net/0214fce01c6a71a439833dd712e959b9db5fcc8f/95792/themes/foundation-theme/screenshot_hu941f027bda776973d04014dbd1576668_291487_750x500_fill_catmullrom_top_3.png,"
Howard Colin
","
12
","
2019-04-27
","
MIT
",[],https://github.com/hdcdstr8fwd/foundation-theme,https://themes.gohugo.io/themes/foundation-theme/
"
SK3
","
Full feature Hugo theme build on top of [hugo-theme-sk2](//github.com/J-Siu/hugo-theme-sk2).
",https://d33wubrfki0l68.cloudfront.net/adf91f390975385b556a754c299233a411f75a57/b2e5b/themes/hugo-theme-sk3/screenshot_hu759c942289e98a56bb3fb983f3d2f5ee_255649_750x500_fill_catmullrom_top_3.png,"
John Siu
","
10
","
2021-04-09
","
MIT
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/J-Siu/hugo-theme-sk3/issues/27,https://themes.gohugo.io/themes/hugo-theme-sk3/
"
hamburg
","
Simple and clean blog theme for hugo
",https://d33wubrfki0l68.cloudfront.net/afcd91e226ce5076a67a4952e6cdfec8cd01528d/df066/themes/hugo-theme-hamburg/screenshot_huc1e9144d6c9b51fb52d03a473d9a4508_727884_750x500_fill_catmullrom_top_3.png,"
Hauke Stieler
","
11
","
2021-08-08
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nMinimal\n', '\nMultilingual\n', '\nResponsive\n']",https://github.com/keichi/vienna,https://themes.gohugo.io/themes/hugo-theme-hamburg/
"
Bodhi Theme
","
A simple, minimal, personal website theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/9a9c029fe304274aaa074001ba4b1fac56d38bee/9ae32/themes/bodhi/screenshot_hud761b1ea9470abcac04966b0e2701f32_138011_750x500_fill_catmullrom_top_3.png,"
Rohan Verma
","
10
","
2020-06-04
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nPersonal\n']",https://github.com/rhnvrm/bodhi,https://themes.gohugo.io/themes/bodhi/
"
Niello
","
A Dark Theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/5403dfdc5d7b8c09501af681870e5354d6089466/5d6be/themes/niello/screenshot_hude23b64a13b8a6fce9c2b24ffcfadaf3_122485_750x500_fill_catmullrom_top_3.png,"
guangmean
","
10
","
2019-10-29
","
MIT
","['\nBlog\n', '\nDark\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/guangmean/Niello,https://themes.gohugo.io/themes/niello/
"
Hugo Fabric
","
A theme for hugo, forked from hexo-fabric
",https://d33wubrfki0l68.cloudfront.net/5c4af2d2f237efa95b507d7dcaaac883cf6c4350/13adb/themes/hugo-fabric/screenshot_hubb7757d2bd0ee6fc57350297a1de25b0_202248_750x500_fill_catmullrom_top_3.png,"
wd
","
10
","
2019-12-02
","
MIT
","['\nArchive\n', '\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/wd/hexo2hugo,https://themes.gohugo.io/themes/hugo-fabric/
"
TwentyNineteen Hugo
","
The TwentyNineteen WordPress theme ported to Hugo.
",https://d33wubrfki0l68.cloudfront.net/2ebcdec64b43a0b52090be26e8cc0fa6d82b80d6/9ba6e/themes/twentynineteen-hugo/screenshot_hu6feada225b3830fd378942c6ff14809d_185559_750x500_fill_catmullrom_top_3.png,"
Jeremy Bise
","
10
","
2019-10-08
","
GNU General Public License v2 or later
","['\nBlog\n', '\nLight\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/jeremybise/twentynineteen-hugo/blob/master/LICENSE.md,https://themes.gohugo.io/themes/twentynineteen-hugo/
"
Shapez Theme
",nil,https://d33wubrfki0l68.cloudfront.net/0cd57df7ae7116e6045fa7959c21572381ef7a72/46c89/themes/shapez-theme/screenshot_huc9d943c9cb258efcdee5d89e0a66880a_290584_750x500_fill_catmullrom_top_3.png,"
djuelg
","
9
","
2020-08-22
","
MIT
",['\nBlog\n'],https://github.com/djuelg/Shapez-Theme,https://themes.gohugo.io/themes/shapez-theme/
"
Techlog Simple
","
A simple Hugo theme for tech blog.
",https://d33wubrfki0l68.cloudfront.net/e379e9288e0e620de9946f9c2d31e37e858f1b05/25ea1/themes/hugo-theme-techlog-simple/screenshot_huc401cc8c4f402df2426d03e3fe48f89c_235538_750x500_fill_catmullrom_top_3.png,"
Hidenori Matsuki
","
8
","
2020-11-01
","
MIT
",[],https://github.com/mazgi/hugo-theme-techlog-simple/blob/main/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-theme-techlog-simple/
"
Vibrant Shadows
","
An insanely customizable, extremely lightweight and ridiculously fast 'Blog Theme' for Hugo, with mobile support and a lot more.
",https://d33wubrfki0l68.cloudfront.net/3dc41e11d502acfbc440ded9edd788b916b5888a/dad23/themes/hugotheme-vibrantshadows/screenshot_huf770e49fc2d2ae7a3889f1bac74b046e_631530_750x500_fill_catmullrom_top_3.png,"
Softorage
","
9
","
2021-08-05
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nResponsive\n']",https://github.com/Softorage/HugoTheme-VibrantShadows/blob/master/LICENSE,https://themes.gohugo.io/themes/hugotheme-vibrantshadows/
"
Photophobia
","
A boring dark theme
",https://d33wubrfki0l68.cloudfront.net/5510d9ca88bcd9689ff7d43885bf291c43c717fc/5028d/themes/photophobia/screenshot_hucefe1384e793b4e6b860df15e75e9627_45440_750x500_fill_catmullrom_top_3.png,"
setsevireon
","
8
","
2021-08-18
","
MIT
","['\nBlog\n', '\nDark\n', '\nMultilingual\n']",https://github.com/setsevireon/photophobia/issues,https://themes.gohugo.io/themes/photophobia/
"
MyPortfolio
","
A portfolio HUGO theme for developers and creatives.
",https://d33wubrfki0l68.cloudfront.net/cc2e9a3c958487e2cedc100bbbb23166495ce315/c44a3/themes/hugo-myportfolio-theme/screenshot_hu1da4a9e95d60e5f3f2b1fc2d6248feb9_2056208_750x500_fill_catmullrom_top_3.png,"
2-REC
","
8
","
2020-07-25
","
Apache License 2.0
","['\nBlog\n', '\nBootstrap\n', '\nCompany\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/2-REC/hugo-myportfolio-theme,https://themes.gohugo.io/themes/hugo-myportfolio-theme/
"
Health Science Journal
","
Hugo port of the Health Sciences theme for Open Journal systems.
",https://d33wubrfki0l68.cloudfront.net/9589058c0fc51b763b0232dc34863b402d841f47/7e3b3/themes/health-science-journal/screenshot_hu1a2f9687d87a85e667b6fee1f96d97b8_1369302_750x500_fill_catmullrom_top_3.png,"
Shaun Khoo
","
8
","
2021-09-08
","
GPL v3+
",[],https://github.com/epistemehealth/JATSetter,https://themes.gohugo.io/themes/health-science-journal/
"
Hugo Clinic Notes
","
A minimal theme for generating, organising and viewing markdown patient notes
",https://d33wubrfki0l68.cloudfront.net/575cd10b8c30059508b317971e1222da01058458/d0dc0/themes/hugo-clinic-notes/screenshot_hucc9546bfb80b50a86001cba83f891700_5854_750x500_fill_catmullrom_top_3.png,"
James Adams
","
8
","
2021-01-11
","
MIT
","['\nCompany\n', '\nDocs\n', '\nLight\n', '\nMinimal\n']",https://github.com/jmablog/hugo-clinic-notes/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-clinic-notes/
"
light-hugo
","
CSS and HTML only blog/pages focused on content.
",https://d33wubrfki0l68.cloudfront.net/0091c91db3187cbf978f715df9792fe89daea39a/f9e5e/themes/light-hugo/screenshot_huedebb059f3d20754123e4ac5ab43f183_271716_750x500_fill_catmullrom_top_3.png,"
Tony Blyler
","
8
","
2020-10-14
","
MPL2
","['\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/mixu/markdown-styles,https://themes.gohugo.io/themes/light-hugo/
"
Hugo frais
","
A fresh and french theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/be2925d5b48487539a198e644afb31c80b463a97/b9ff4/themes/hugo-frais/screenshot_hu84b59a5ea585e7fcb8ec055a3f03ebe0_217087_750x500_fill_catmullrom_top_3.png,"
Olivier Fredon
","
9
","
2020-01-04
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/the2ne/hugo-frais,https://themes.gohugo.io/themes/hugo-frais/
